	followers gained	views gained
4420	16514	383651
4421	16064	888754
4422	9459	1727073
4423	36461	881341
4424	4645	509485
4425	90078	841975
4426	16381	306516
4427	17811	2636850
4428	15167	383670
4429	2783	192157
4430	12340	2325095
4431	35764	6357916
4432	3732	305106
4433	7636	313568
4434	90703	959405
4435	5403	736295
4436	34260	490759
4437	207948	488385
4438	23954	313582
4439	17791	915049
4440	7709	333778
4441	5310	267332
4442	149935	435551
4443	44781	649230
4444	25639	1996721
4445	80165	1038760
4446	13567	544372
4447	58734	5045654
4448	13354	546075
4449	4184	230614
4450	6592	1152074
4451	41464	639487
4452	45297	743829
4453	25513	518785
4454	20804	1007885
4455	-862	360609
4456	23513	782066
4457	32425	1305719
4458	149036	1601617
4459	29247	617967
4460	6069	418927
4461	62406	631607
4462	28417	212404
4463	5458	1157271
4464	100751	1938478
4465	10188	944175
4466	8975	636582
4467	2703	5200146
4468	111549	630649
4469	33393	510736
4470	33481	4193390
4471	2343	995904
4472	4958	446525
4473	16960	438639
4474	1176	638823
4475	-2642	570307
4476	15101	1693808
4477	5971	606160
4478	21633	623125
4479	12539	499755
4480	17170	2016037
4481	2972	463127
4482	24489	977700
4483	6611	338562
4484	72141	667419
4485	115410	738579
4486	8465	882936
4487	31247	3033463
4488	18263	2082593
4489	73546	554731
4490	6225	899184
4491	107864	542613
4492	5584	503287
4493	5199	557233
4494	10328	2027077
4495	11027	709722
4496	24589	1849952
4497	209236	607850
4498	16646	1262197
4499	12658	581070
4500	6235	385198
4501	91589	1517173
4502	22100	730766
4503	46341	2558840
4504	18856	267398
4505	1151	386743
4506	44825	623465
4507	11502	585064
4508	68553	2282782
4509	1603	966641
4510	6453	99796
4511	27489	486901
4512	21521	370166
4513	2529	278338
4514	179583	834936
4515	5186	478576
4516	85671	2121759
4517	844	592992
4518	16366	110782
4519	58084	2396148
4520	267740	792592
4521	115630	1309732
4522	21924	393837
4523	2669	928049
4524	17416	606868
4525	50965	480808
4526	35217	397642
4527	71292	487267
4528	7173	1518086
4529	37080	998389
4530	20831	758389
4531	825	314968
4532	113301	723361
4533	29442	1124340
4534	12690	1351295
4535	54657	1700922
4536	16342	1017937
4537	19917	120645
4538	3617	37677
4539	84043	1207317
4540	118856	324609
4541	74244	501683
4542	11269	846258
4543	9032	529453
4544	104606	2775145
4545	4561	406362
4546	22767	919089
4547	7341	491725
4548	12385	572264
4549	14727	305500
4550	15603	545690
4551	15813	544620
4552	111692	1128610
4553	22536	530030
4554	18135	526890
4555	23745	778601
4556	3815	923286
4557	12791	191168
4558	25383	564674
4559	23993	801938
4560	6495	2221081
4561	10932	460433
4562	27776	612031
4563	23	306488
4564	11337	432816
4565	18273	2711368
4566	8687	745232
4567	14364	643279
4568	6921	393771
4569	15084	670642
4570	-416	283880
4571	22061	539774
4572	23625	378408
4573	31923	177810
4574	38164	722778
4575	39426	375013
4576	5898	262512
4577	102546	838297
4578	3901	976357
4579	11735	574185
4580	1890	369355
4581	18915	1242615
4582	6095	2195427
4583	4931	676771
4584	23370	1021393
4585	2626	980248
4586	6591	517630
4587	15153	153341
4588	24601	1122148
4589	-762	302140
4590	6940	449171
4591	85036	341625
4592	8301	182466
4593	10188	355633
4594	3993	845236
4595	3650	82882
4596	48140	872991
4597	2128	521457
4598	95821	427608
4599	15509	512176
4600	10316	675559
4601	113760	955346
4602	2487	534561
4603	4777	5732286
4604	26329	709393
4605	4287	308432
4606	11079	605489
4607	121391	808190
4608	38916	460548
4609	15281	549083
4610	30808	679431
4611	10973	659046
4612	28551	415497
4613	9910	541339
4614	12867	641778
4615	23469	2809629
4616	32052	1923479
4617	42035	788033
4618	8589	984656
4619	14561	664171
4620	15936	788363
4621	8767	591145
4622	8612	495860
4623	67311	712730
4624	20933	373239
4625	13204	359652
4626	18026	470028
4627	29418	788621
4628	8087	423906
4629	3049	503265
4630	82963	764638
4631	15796	336333
4632	11226	447914
4633	7972	360472
4634	37982	5199116
4635	108245	958334
4636	8358	184276
4637	55626	669115
4638	36152	717308
4639	14694	1915398
4640	3582	274494
4641	10070	679023
4642	21020	441806
4643	14080	1654582
4644	27840	422111
4645	46004	535402
4646	16625	227822
4647	24162	1935277
4648	31782	482386
4649	3331	342606
4650	11627	808427
4651	28207	631779
4652	2175	1514036
4653	28662	1145909
4654	13051	469231
4655	-542	5628461
4656	87770	480027
4657	20180	383511
4658	107056	475595
4659	18843	208881
4660	3840	5558787
4661	10541	1205716
4662	5970	386279
4663	3748	447784
4664	18711	704012
4665	3836	511280
4666	10133	1009803
4667	31503	327305
4668	39048	872979
4669	12300	298737
4670	4408	386929
4671	3861	78618
4672	15636	423152
4673	36208	396075
4674	83990	2372407
4675	5726	455561
4676	20451	1260625
4677	1821	48366
4678	56643	1647017
4679	32113	454252
4680	21976	550613
4681	11277	873825
4682	3553	269112
4683	1286	864884
4684	93210	1408967
4685	1151	663231
4686	5199	767839
4687	7791	1014418
4688	9525	491646
4689	2108	600788
4690	3715	427240
4691	71020	1374315
4692	55780	838070
4693	22116	584546
4694	27621	1746437
4695	33628	392603
4696	28243	358779
4697	3497	549013
4698	8393	522237
4699	58042	1178001
4700	158780	667352
4701	22198	477291
4702	8085	761991
4703	13637	1943215
4704	5063	328654
4705	38254	319454
4706	39648	765684
4707	9699	1328400
4708	2536	380468
4709	19465	341609
4710	11277	465764
4711	9620	1074160
4712	16033	380822
4713	25750	553919
4714	25168	3438720
4715	4391	323452
4716	5557	5190828
4717	14335	672292
4718	2035	330754
4719	1741	208667
4720	31341	342531
4721	74261	404017
4722	12614	512304
4723	26165	700175
4724	11086	1284635
4725	55304	509912
4726	7993	308090
4727	19265	1495529
4728	4342	1244431
4729	102608	1038621
4730	27424	544464
4731	3478	283645
4732	13789	1874221
4733	11154	781604
4734	-9341	1583782
4735	62337	388838
4736	-1315	384935
4737	3852	992671
4738	18635	529815
4739	8208	338688
4740	200	459473
4741	16050	602537
4742	13767	971890
4743	3223	2733594
4744	2281	197136
4745	10830	372192
4746	42101	776646
4747	3708	165051
4748	350	6752939
4749	43647	1539882
4750	100334	1726087
4751	6218	877703
4752	32726	351641
4753	2998	345068
4754	9839	560261
4755	271	850812
4756	22344	635790
4757	19833	1022280
4758	4163	1688756
4759	15553	439626
4760	29137	402332
4761	34357	707674
4762	14261	503126
4763	22937	810223
4764	41259	1126641
4765	-213	1960539
4766	6504	319097
4767	8659	754393
4768	30433	1061411
4769	29736	837611
4770	12363	3321331
4771	484	630080
4772	29880	2657878
4773	10055	403392
4774	36808	494094
4775	3453	875108
4776	8040	299864
4777	11181	306550
4778	12063	415367
4779	11485	543555
4780	2441	336771
4781	11339	649695
4782	411	287933
4783	40366	620412
4784	13672	187020
4785	5032	666440
4786	14556	2064322
4787	63647	666681
4788	78189	819236
4789	6157	391505
4790	37386	1109256
4791	15941	333982
4792	1598	144920
4793	13493	1511042
4794	81361	2009703
4795	4197	375066
4796	15261	395146
4797	13826	311136
4798	27335	2159839
4799	2443	14968
4800	10564	339749
4801	5573	499216
4802	3302	562388
4803	64667	246506
4804	6675	1381364
4805	38013	376534
4806	51799	615881
4807	3537	767367
4808	93518	272738
4809	38490	649567
4810	16816	1514935
4811	8986	385572
4812	9780	3817978
4813	59229	145575
4814	23051	700531
4815	59931	647145
4816	26288	330542
4817	7895	459860
4818	39097	410386
4819	15379	794341
4820	5276	395630
4821	38152	373730
4822	10011	1647316
4823	2527	810172
4824	131933	976214
4825	581	368205
4826	25561	387658
4827	28231	1038598
4828	4683	369516
4829	2439	771026
4830	18186	811078
4831	10815	329246
4832	14479	1087245
4833	5128	583410
4834	98632	474999
4835	2394	552622
4836	54246	739444
4837	15318	1254623
4838	7907	896675
4839	11501	1062558
4840	17359	458810
4841	6849	821271
4842	24632	295313
4843	4521	432432
4844	10429	299217
4845	22797	479721
4846	8131	2602191
4847	48748	1083010
4848	11545	1516751
4849	10752	526308
4850	10284	414168
4851	18071	599483
4852	26127	606075
4853	36279	2895976
4854	67129	1172112
4855	-12139	553112
4856	7661	299131
4857	8127	148213
4858	5775	329129
4859	16088	452602
4860	340523	812982
4861	10547	208630
4862	4765	335289
4863	22986	505526
4864	15181	396078
4865	11310	2814463
4866	6795	785257
4867	31634	1282213
4868	24519	930160
4869	19110	2047693
4870	5049	2768892
4871	11647	472474
4872	9514	305256
4873	16018	1899681
4874	24879	636135
4875	119205	958517
4876	4879	1717973
4877	10405	1771488
4878	13228	380398
4879	8949	451842
4880	7637	637136
4881	58922	1311753
4882	1040	1119349
4883	45423	1196897
4884	5631	1996302
4885	21977	523340
4886	6032	545726
4887	75786	1783722
4888	20357	433624
4889	7007	766051
4890	11200	1495942
4891	117447	744434
4892	6031	298553
4893	15778	439646
4894	57758	296437
4895	590	506278
4896	32921	458477
4897	11443	1019008
4898	10396	542382
4899	41141	1605668
4900	24764	686088
4901	16578	1662394
4902	4894	130233
4903	103515	2171967
4904	10011	694513
4905	16478	622708
4906	2275	278988
4907	13174	723393
4908	7304	4894677
4909	1132	8316993
4910	12989	2110528
4911	40956	794434
4912	7834	419489
4913	15725	1849712
4914	2963	298457
4915	26589	352187
4916	14328	1496958
4917	13871	483287
4918	9934	464884
4919	6872	1396791
4920	32201	1077476
4921	36137	1399185
4922	93416	759901
4923	5740	269331
4924	10357	1746109
4925	9255	169484
4926	26025	2133697
4927	55920	562504
4928	17073	2082286
4929	-614	475249
4930	23178	1342187
4931	35919	2838597
4932	25367	1244222
4933	125572	681085
4934	3162	746621
4935	68021	461084
4936	5261	400621
4937	7449	4585985
4938	7164	6887555
4939	4284	152590
4940	4637	1347244
4941	50421	371853
4942	26930	459696
4943	12903	1197341
4944	17246	755941
4945	2996	326522
4946	10934	317352
4947	11905	1428828
4948	3011	1189537
4949	6865	229167
4950	29838	297808
4951	8866	1056547
4952	13462	1159023
4953	9090	851757
4954	20331	1021968
4955	42874	425993
4956	16481	512691
4957	86390	671192
4958	37858	642150
4959	13229	403750
4960	-7361	632872
4961	3295	1878250
4962	22489	360163
4963	8227	392462
4964	5072	426370
4965	34083	2912751
4966	27250	680115
4967	135334	1158344
4968	11012	2215310
4969	33280	416506
4970	31970	2510882
4971	7139	357543
4972	9418	2673100
4973	11028	282795
4974	70084	416605
4975	62841	372510
4976	30414	453066
4977	66292	1027665
4978	7265	182035
4979	1195	509568
4980	121993	1674187
4981	10185	319708
4982	9543	421519
4983	29374	1802096
4984	6028	940712
4985	8962	1950953
4986	27290	277277
4987	8743	413280
4988	15131	3074953
4989	92228	921936
4990	47058	170738
4991	33559	1175207
4992	1733	489826
4993	14707	404372
4994	36312	5077958
4995	104313	516181
4996	132155	692010
4997	9443	583888
4998	9367	426310
4999	3678	385839
5000	4515	391654
5001	29208	1117164
5002	25559	871553
5003	8076	1161463
5004	1121	352383
5005	16577	247147
5006	6079	1300628
5007	5068	197780
5008	19519	269142
5009	5161	312903
5010	27873	8244232
5011	9881	1629044
5012	10658	390666
5013	13603	1721267
5014	33567	740767
5015	10554	304661
5016	19689	1987026
5017	3568	3629432
5018	25626	538460
5019	36183	930327
5020	17455	467589
5021	4197	278091
5022	2019	261771
5023	5754	669310
5024	23675	1358859
5025	5318	380443
5026	119107	786680
5027	92717	977566
5028	7333	242173
5029	81032	892493
5030	30494	614238
5031	1387	394317
5032	-3016	1103734
5033	15556	755267
5034	232	89712
5035	7293	482729
5036	15492	1294584
5037	9123	450506
5038	2501	325768
5039	10609	203978
5040	10915	2328798
5041	2645	61973
5042	43324	1361017
5043	42234	905531
5044	3423	476868
5045	45653	558002
5046	42087	1970416
5047	35455	1027503
5048	33730	781968
5049	34905	1294310
5050	2203	603043
5051	3455	225366
5052	62375	688512
5053	2167	1071135
5054	4084	264462
5055	3268	280869
5056	6412	727111
5057	2148	17334091
5058	48409	1114585
5059	24398	337638
5060	70131	448029
5061	41008	268255
5062	46051	1992459
5063	21024	839314
5064	39856	397991
5065	14554	190336
5066	3432	2263453
5067	13884	279499
5068	5585	437169
5069	9563	646213
5070	30308	310095
5071	68826	292784
5072	28366	695231
5073	39918	956424
5074	80212	1574454
5075	74168	874350
5076	14406	799798
5077	13470	453545
5078	3530	302838
5079	18825	510525
5080	40693	256224
5081	87023	521427
5082	8137	308426
5083	24275	632817
5084	40217	298442
5085	10935	575238
5086	15522	387565
5087	6610	659644
5088	33106	792357
5089	22356	594243
5090	-7028	801561
5091	8088	436966
5092	18139	447028
5093	79643	547902
5094	1769	347330
5095	11316	609902
5096	26175	4767264
5097	102903	465694
5098	14859	697004
5099	17251	361915
5100	44584	235575
5101	3063	1010660
5102	48445	473479
5103	44034	1307605
5104	274	1071316
5105	14936	272949
5106	2622	322342
5107	14432	336591
5108	42924	832176
5109	6349	330329
5110	14183	536233
5111	32961	607969
5112	5999	415185
5113	6319	334662
5114	7144	137345
5115	13554	1869817
5116	10469	753280
5117	3740	11343438
5118	5454	407380
5119	7969	332861
5120	3433	452754
5121	15901	331290
5122	11842	1667646
5123	81521	687655
5124	23108	4034966
5125	20753	1005237
5126	1878	291802
5127	21102	432238
5128	19805	389987
5129	9474	629023
5130	5443	247164
5131	18579	285536
5132	8633	963930
5133	1534	170255
5134	2247	624741
5135	2173	1086147
5136	10234	256330
5137	2599	2182117
5138	356135	353954
5139	23804	217478
5140	31424	1659401
5141	8286	276089
5142	263	414280
5143	135	454074
5144	1340	319503
5145	107460	403728
5146	43830	609401
5147	15145	669862
5148	35485	657482
5149	-1481	293824
5150	7013	6163470
5151	10153	383070
5152	37930	429606
5153	1351	812555
5154	6791	495417
5155	12096	283553
5156	10115	667347
5157	10714	693377
5158	19206	440763
5159	5009	75652
5160	38651	724687
5161	42102	1421971
5162	29876	653203
5163	55623	751586
5164	60445	370257
5165	20200	283475
5166	10430	669078
5167	22383	337831
5168	3284	229587
5169	14078	634507
5170	4079	496447
5171	36869	613838
5172	9360	277170
5173	26732	846861
5174	38524	4081005
5175	2852	453354
5176	9913	354777
5177	14569	519134
5178	10284	457246
5179	8855	318852
5180	1360	203572
5181	141510	435640
5182	117220	605818
5183	20610	443126
5184	73258	624987
5185	18333	245494
5186	36479	1677440
5187	44497	345789
5188	15901	782144
5189	2106	1336324
5190	40130	1740734
5191	99876	680987
5192	6613	394100
5193	18975	454239
5194	7489	3542106
5195	15818	340152
5196	44585	454149
5197	12091	576564
5198	4289	299159
5199	132314	700427
5200	5477	837194
5201	33776	1357779
5202	3004	16986
5203	12186	1026709
5204	5815	328833
5205	22986	289801
5206	22043	472400
5207	48787	208973
5208	30362	496155
5209	15048	375182
5210	43722	630114
5211	13147	393536
5212	4195	251106
5213	5984	429308
5214	2659	885124
5215	6926	617340
5216	9385	1427065
5217	11250	313004
5218	3112	276192
5219	37412	845452
5220	3358	736472
5221	36058	354639
5222	8761	377401
5223	14913	568102
5224	21644	700741
5225	5610	254633
5226	18126	1780896
5227	19033	235427
5228	61063	875993
5229	12216	324075
5230	18489	6507137
5231	5416	677081
5232	7947	683399
5233	13653	183146
5234	57841	554212
5235	31355	394628
5236	11034	545700
5237	7108	4676319
5238	27280	568052
5239	5373	329714
5240	3146	547481
5241	25725	807443
5242	14344	513803
5243	46404	1282234
5244	10895	581443
5245	4782	363759
5246	4527	5317826
5247	36193	557687
5248	4451	302847
5249	15135	271456
5250	10275	399878
5251	7062	610298
5252	1212	2253341
5253	30713	444575
5254	9951	3475530
5255	17370	705936
5256	59027	603689
5257	4685	556671
5258	26846	500933
5259	3666	234134
5260	10978	562570
5261	29297	625280
5262	1013	756198
5263	4016	706082
5264	35501	21928125
5265	7788	1631466
5266	2147	163133
5267	138443	308733
5268	5980	328957
5269	97584	790031
5270	3510	379974
5271	3803	646611
5272	17870	356441
5273	31971	823291
5274	42028	861742
5275	8011	554916
5276	-10520	378041
5277	3357	354307
5278	26173	256713
5279	40561	292975
5280	6823	930271
5281	2150	2971651
5282	10333	624088
5283	29300	395057
5284	1126	521840
5285	31961	423051
5286	561	309374
5287	59452	497192
5288	8974	260918
5289	20834	523963
5290	2048	386780
5291	62759	566815
5292	6909	301295
5293	5284	532731
5294	44398	1655918
5295	21070	469837
5296	15707	723128
5297	16473	931935
5298	28348	1132344
5299	29639	875844
5300	22670	433735
5301	4359	2543210
5302	40965	1072650
5303	23647	623690
5304	5420	321587
5305	53173	277085
5306	12351	389930
5307	14010	1169341
5308	61634	726329
5309	67221	808748
5310	8583	322862
5311	13952	775140
5312	10072	396353
5313	20632	507690
5314	12797	634150
5315	4105	1619823
5316	8658	2762494
5317	44098	578144
5318	2930	836688
5319	24996	652369
5320	27964	412067
5321	85775	844300
5322	56804	407467
5323	4835	312391
5324	32779	346884
5325	7884	205729
5326	1523	197476
5327	13913	349504
5328	10066	169005
5329	105652	1007193
5330	51108	1183945
5331	2349	1049219
5332	4887	194106
5333	28013	928185
5334	26877	492676
5335	6632	353841
5336	44457	914262
5337	72393	1756845
5338	13169	978376
5339	15601	376490
5340	17421	338702
5341	51108	496162
5342	53896	1012909
5343	4412	280230
5344	51026	606774
5345	65132	680397
5346	12597	504043
5347	26355	183064
5348	9137	537609
5349	519	1636359
5350	5094	381140
5351	6841	808539
5352	15939	1147481
5353	49667	559532
5354	7589	2078819
5355	3172	271632
5356	3471	2105985
5357	6551	203637
5358	7167	335218
5359	4446	311037
5360	2833	277872
5361	16719	949350
5362	6369	377473
5363	13931	408937
5364	3909	1404812
5365	29569	507051
5366	10306	263711
5367	10850	477883
5368	21566	2221132
5369	99650	887986
5370	36035	1078244
5371	18577	392246
5372	2262	2007179
5373	17390	363054
5374	13476	1056164
5375	49082	579971
5376	3578	2155055
5377	9979	920950
5378	11260	382496
5379	9264	284432
5380	12317	288118
5381	8399	287723
5382	20763	381389
5383	23558	211043
5384	4512	582181
5385	55954	433099
5386	4075	293395
5387	4543	30701
5388	353052	505597
5389	42401	350868
5390	37533	298049
5391	2187	41140
5392	141273	844864
5393	21915	3077048
5394	5800	578415
5395	27542	492342
5396	12071	720545
5397	56246	632729
5398	47047	762741
5399	24207	449237
5400	57610	1625248
5401	13897	519820
5402	19168	934286
5403	38715	1152853
5404	6429	1612828
5405	38411	1365402
5406	3006	6987
5407	7615	397425
5408	9714	676152
5409	13213	298938
5410	39857	583621
5411	25918	459117
5412	9816	807890
5413	17196	954271
5414	8240	384339
5415	6867	565059
5416	1277	8644664
5417	24212	279362
5418	17050	805828
5419	7743	1919264
5420	21031	552865
5421	11382	3417283
5422	23687	166968
5423	13571	964852
5424	35207	512331
5425	12551	481652
5426	5141	1526999
5427	3065	527580
5428	64885	726315
5429	14653	426042
5430	3710	279691
5431	5549	265243
5432	12605	1490960
5433	4047	437037
5434	9569	321917
5435	34144	317715
5436	6695	337387
5437	14744	1150450
5438	23355	63332
5439	4907	286841
5440	22495	300100
5441	31109	553858
5442	43663	784705
5443	-807	434405
5444	92807	699704
5445	10628	385992
5446	3818	326895
5447	28566	1420053
5448	1328	101170
5449	15222	393523
5450	1125	377293
5451	2301	150203
5452	3344	614677
5453	18163	450992
5454	5264	380399
5455	1750	310609
5456	15358	449575
5457	2723	184508
5458	7857	1049896
5459	7116	429561
5460	138160	522373
5461	2321	287864
5462	4378	382691
5463	1270	258090
5464	33530	560916
5465	15005	697201
5466	26293	2131191
5467	58646	365742
5468	8498	1354778
5469	38956	414468
5470	11573	438342
5471	209308	769557
5472	108126	1220358
5473	118949	371628
5474	7762	673852
5475	10541	521081
5476	35376	1753295
5477	49912	1846373
5478	17671	584548
5479	19908	368139
5480	99934	346531
5481	29117	405974
5482	10339	1867309
5483	1554	781558
5484	-2597	3038137
5485	41949	4913278
5486	4619	461654
5487	50176	1251260
5488	73719	1150616
5489	27304	1659327
5490	3418	948222
5491	19618	539437
5492	8392	3526842
5493	1525	457875
5494	16097	330820
5495	18512	369986
5496	10543	150506
5497	78530	682786
5498	5139	384972
5499	5731	199043
5500	10258	2826751
5501	16540	284130
5502	33734	1178334
5503	-5199	804969
5504	1702	408374
5505	12039	342804
5506	22603	295744
5507	1101	677396
5508	3372	2112951
5509	34439	195490
5510	45257	458506
5511	25664	1966491
5512	23642	70963
5513	14669	197996
5514	20514	305598
5515	32238	452251
5516	5475	255247
5517	30150	2750896
5518	56987	1232570
5519	12380	801938
5520	6144	396898
5521	16506	334983
5522	7003	370548
5523	12390	494554
5524	26568	245865
5525	9056	125912
5526	10478	218305
5527	7649	516814
5528	23286	696836
5529	74789	210380
5530	10046	227467
5531	75234	313349
5532	4336	437099
5533	21376	160149
5534	18574	1721145
5535	8468	385793
5536	26100	532766
5537	25000	350124
5538	17322	413414
5539	26583	313851
5540	15975	365108
5541	4273	393744
5542	24988	1165813
5543	17554	375182
5544	1313	63542
5545	12335	247610
5546	667	283232
5547	151527	465816
5548	42740	660916
5549	10423	363547
5550	1839	1120511
5551	10317	256869
5552	4712	395957
5553	29371	458087
5554	7707	1262637
5555	72070	901456
5556	18872	542641
5557	17945	563847
5558	1263	416900
5559	9298	491708
5560	39117	1533483
5561	18722	442692
5562	18678	618322
5563	16934	301656
5564	3131	381550
5565	32810	267085
5566	490	526266
5567	24307	269724
5568	-38	242132
5569	27821	358335
5570	12674	1379953
5571	18181	286402
5572	3138	342164
5573	1134	261513
5574	66031	1399684
5575	22959	1942081
5576	42160	714462
5577	35304	863211
5578	37073	462090
5579	140874	506216
5580	315487	1317750
5581	141092	353186
5582	40097	2186796
5583	12791	389837
5584	6282	646863
5585	5535	388991
5586	16561	1147269
5587	4487	215235
5588	73281	734704
5589	108674	1801766
5590	24785	311793
5591	40471	312849
5592	110802	581223
5593	11949	272627
5594	2594	439587
5595	3531	245992
5596	15566	368904
5597	126716	309547
5598	34880	2087307
5599	20513	119677
5600	715	401830
5601	19000	464326
5602	6790	5100000
5603	2748	539826
5604	11132	153193
5605	91104	440554
5606	53120	1067922
5607	29620	547981
5608	8613	567634
5609	25820	1030291
5610	88601	946628
5611	10737	2224046
5612	27363	443872
5613	1452	319285
5614	40829	683302
5615	3846	384926
5616	49943	502720
5617	12262	577401
5618	8129	780886
5619	81909	648284
5620	21960	296344
5621	189544	678844
5622	12655	1178385
5623	3574	247802
5624	6363	350239
5625	18660	555374
5626	18261	490151
5627	31992	1149686
5628	12473	1111752
5629	3208	25242191
5630	-995	335550
5631	-352	178308
5632	8903	574104
5633	96934	549470
5634	3399	230840
5635	8462	676491
5636	-2689	557955
5637	11185	269038
5638	10937	187560
5639	5239	478277
5640	32569	331221
5641	4597	540574
5642	390	8423
5643	4043	290039
5644	15564	504760
5645	10394	931321
5646	2637	234748
5647	126460	937238
5648	20416	443519
5649	10048	1460976
5650	7336	1094980
5651	3289	782559
5652	5324	4013358
5653	5997	633125
5654	22848	395948
5655	27551	739918
5656	15839	749841
5657	19418	209562
5658	4664	193684
5659	17324	384046
5660	4897	386833
5661	48035	1117112
5662	5603	2370456
5663	53989	386233
5664	42565	673568
5665	6576	577026
5666	1649	8222
5667	61301	649550
5668	32322	4002373
5669	20270	1469867
5670	-906	728059
5671	21693	305736
5672	56678	369400
5673	4939	400481
5674	1815	660292
5675	10584	87126
5676	181257	1779713
5677	5927	1617106
5678	120001	853929
5679	17459	281762
5680	29624	323804
5681	35923	838655
5682	4516	290235
5683	15955	561415
5684	6381	898611
5685	16535	238322
5686	9015	183220
5687	6390	1379402
5688	2565	1356434
5689	2521	157534
5690	-33715	499610
5691	8097	706287
5692	9573	4151716
5693	409	319582
5694	28195	422943
5695	80043	755023
5696	171449	343054
5697	24766	530695
5698	10196	281370
5699	12187	352301
5700	10487	567474
5701	24512	547057
5702	5757	261179
5703	19084	435975
5704	36817	622992
5705	43963	397172
5706	7976	125392
5707	4873	416714
5708	13308	820566
5709	6553	441389
5710	74298	635227
5711	3706	249313
5712	18410	484806
5713	8951	6369537
5714	7445	404106
5715	2646	1387294
5716	11289	1810700
5717	9332	310984
5718	13229	201295
5719	203249	1152818
5720	30200	1246989
5721	6322	229180
5722	15840	641040
5723	57104	686965
5724	44311	405353
5725	13647	300022
5726	28885	709636
5727	3135	166403
5728	39602	153925
5729	4294	1519361
5730	2656	150236
5731	14820	919536
5732	55137	1332319
5733	-59	296588
5734	4295	541160
5735	7873	612543
5736	40158	656322
5737	9785	440047
5738	4331	261909
5739	2708	495974
5740	30516	493764
5741	8344	4592503
5742	10558	226030
5743	21602	254858
5744	2581	38063
5745	5315	513310
5746	95637	1141633
5747	8716	959185
5748	11444	259347
5749	10451	291475
5750	5735	421716
5751	5946	338653
5752	8927	1254265
5753	22890	826462
5754	22041	874451
5755	93517	411685
5756	9483	886962
5757	12045	261106
5758	978	606137
5759	10307	5859996
5760	28259	305768
5761	23401	1033441
5762	27818	783256
5763	24024	596039
5764	4043	182146
5765	10488	1504047
5766	5308	589534
5767	126329	401059
5768	34077	444612
5769	27987	759995
5770	31156	346650
5771	22190	250387
5772	14857	264163
5773	3319	442978
5774	-722	341528
5775	33148	1586809
5776	4640	84431
5777	9732	482670
5778	22410	1600092
5779	8586	193449
5780	9624	1290646
5781	12459	2601047
5782	1950	977692
5783	44659	191370
5784	89344	659238
5785	4962	194546
5786	3130	1067483
5787	782	238535
5788	28583	249537
5789	19329	522243
5790	11128	607906
5791	72688	588093
5792	47364	885930
5793	9499	1116700
5794	11985	3574046
5795	1472	340502
5796	10171	268595
5797	38562	492468
5798	-7269	335316
5799	-349	171562
5800	4962	342182
5801	55148	1336959
5802	13098	675504
5803	1005	50073
5804	15751	479476
5805	17633	255142
5806	9057	846218
5807	102937	412649
5808	117215	2155951
5809	11670	567040
5810	122712	882215
5811	5719	502655
5812	3174	996606
5813	27765	450190
5814	3129	669611
5815	9688	252462
5816	3214	384386
5817	16828	612533
5818	10687	742219
5819	3542	131318
5820	102379	192973
5821	15957	420232
5822	4889	306067
5823	20065	306049
5824	36974	1516445
5825	8198	469074
5826	1067	895538
5827	6546	401348
5828	4725	305528
5829	24756	1779947
5830	6836	2536901
5831	3381	1129216
5832	34122	369675
5833	10665	221227
5834	34408	386284
5835	915	21716
5836	27564	543807
5837	36173	269683
5838	12067	269253
5839	33052	403047
5840	31356	757276
5841	16844	825043
5842	17125	359826
5843	23765	336416
5844	5151	3460919
5845	8019	1173013
5846	46388	693572
5847	2740	1133906
5848	7784	601670
5849	5493	322235
5850	35104	550226
5851	3229	461204
5852	11585	430238
5853	13921	159794
5854	7624	454897
5855	35443	951643
5856	51622	594862
5857	17255	1023707
5858	72843	320567
5859	7964	318809
5860	7129	512765
5861	4935	385318
5862	10529	451599
5863	5194	274968
5864	54280	854261
5865	58490	388920
5866	3932	523017
5867	9990	85293
5868	2669	348003
5869	7196	389693
5870	10629	372414
5871	10323	304128
5872	4991	407152
5873	36345	974901
5874	-647	1721206
5875	16666	653314
5876	4541	393346
5877	1481	294776
5878	5377	213488
5879	6519	302450
5880	42010	304860
5881	8488	597322
5882	15370	277914
5883	15884	178115
5884	37668	432584
5885	2750	751743
5886	63242	1046767
5887	7308	275983
5888	40157	449131
5889	94581	501214
5890	991	512156
5891	2498	625821
5892	54926	1661027
5893	16092	1281163
5894	47252	2063979
5895	3907	937173
5896	5518	1047458
5897	114306	333341
5898	6767	277345
5899	15486	312398
5900	19387	246396
5901	17380	2711245
5902	4232	196505
5903	22075	432629
5904	6582	179851
5905	22776	430094
5906	28012	671067
5907	20837	2092547
5908	7091	528742
5909	11745	710049
5910	62887	692353
5911	13235	416546
5912	26127	1282951
5913	8409	349937
5914	16361	174432
5915	10530	398832
5916	5389	565383
5917	12518	359579
5918	29475	480893
5919	51619	251208
5920	9241	208106
5921	11275	443167
5922	1573	2606392
5923	2839	508709
5924	3601	502796
5925	14411	416800
5926	9106	1832743
5927	7029	365111
5928	26460	235195
5929	2853	508304
5930	42229	362861
5931	65038	430088
5932	41794	956384
5933	26712	931692
5934	12385	294651
5935	25238	301548
5936	3944	265303
5937	39575	181732
